review_id,user_id,product_id,rating,review_text,review_date
1156,814,581,4,Price ke hisaab se acha hai.,2025-03-15 15:45:45.996497
1157,315,2624,4,Price ke hisaab se acha hai.,2025-05-12 15:45:45.996500
1158,353,23,3,Quality thori average thi.,2025-03-10 15:45:45.996502
1159,317,1308,5,Delivery time par mil gaya.,2025-03-25 15:45:45.996504
1160,72,2235,4,Original product hai.,2026-01-04 15:45:45.996506
1161,387,37,3,Packaging zabardast thi.,2025-04-01 15:45:45.996508
1162,906,1223,3,Bohat achi quality hai.,2025-12-22 15:45:45.996510
1163,176,1752,4,Original product hai.,2025-05-21 15:45:45.996512
1164,348,746,4,Bohat achi quality hai.,2025-06-30 15:45:45.996515
1165,785,2959,5,Original product hai.,2025-04-14 15:45:45.996517
1166,362,876,4,Quality thori average thi.,2026-01-27 15:45:45.996519
1167,606,545,4,Packaging zabardast thi.,2025-10-08 15:45:45.996524
1168,388,1894,4,Packaging zabardast thi.,2025-07-18 15:45:45.996527
1169,37,183,3,Delivery time par mil gaya.,2025-05-26 15:45:45.996528
1170,930,2243,4,Original product hai.,2025-04-17 15:45:45.996531
1171,309,153,5,Packaging zabardast thi.,2025-03-16 15:45:45.996533
1172,700,2527,3,Packaging zabardast thi.,2025-04-19 15:45:45.996535
1173,216,747,3,Quality thori average thi.,2025-09-03 15:45:45.996537
1174,234,2100,5,Packaging zabardast thi.,2025-08-11 15:45:45.996539
1175,372,2893,5,Delivery time par mil gaya.,2025-07-13 15:45:45.996541
1176,106,56,4,Original product hai.,2025-03-03 15:45:45.996543
1177,131,1504,4,Quality thori average thi.,2025-03-05 15:45:45.996548
1178,436,2162,4,Original product hai.,2025-10-30 15:45:45.996550
1179,109,1401,3,Price ke hisaab se acha hai.,2025-02-14 15:45:45.996552
1180,382,819,5,Quality thori average thi.,2026-01-05 15:45:45.996554
1181,639,1672,3,Bohat achi quality hai.,2025-08-12 15:45:45.996556
1182,962,2720,4,Bohat achi quality hai.,2025-11-09 15:45:45.996558
1183,265,2213,4,Packaging zabardast thi.,2025-09-11 15:45:45.996560
1184,837,2206,5,Price ke hisaab se acha hai.,2025-03-28 15:45:45.996562
1185,868,1005,5,Delivery time par mil gaya.,2026-01-03 15:45:45.996564
1186,127,451,4,Original product hai.,2025-04-15 15:45:45.996566
1187,581,2421,5,Delivery time par mil gaya.,2025-04-20 15:45:45.996568
1188,218,2809,4,Bohat achi quality hai.,2025-06-28 15:45:45.996570
1189,384,2364,3,Price ke hisaab se acha hai.,2025-11-21 15:45:45.996572
1190,714,1003,4,Price ke hisaab se acha hai.,2025-12-13 15:45:45.996574
1191,527,1072,3,Delivery time par mil gaya.,2026-01-24 15:45:45.996576
1192,615,2020,3,Packaging zabardast thi.,2025-03-31 15:45:45.996578
1193,334,2828,3,Bohat achi quality hai.,2025-11-10 15:45:45.996579
1194,473,847,4,Original product hai.,2026-01-21 15:45:45.996582
1195,723,2266,4,Price ke hisaab se acha hai.,2025-12-19 15:45:45.996584
1196,306,1754,4,Quality thori average thi.,2025-03-10 15:45:45.996585
1197,770,48,3,Packaging zabardast thi.,2025-09-10 15:45:45.996587
1198,369,487,3,Bohat achi quality hai.,2025-12-26 15:45:45.996589
1199,733,1647,5,Packaging zabardast thi.,2025-12-20 15:45:45.996591
1200,507,1919,4,Bohat achi quality hai.,2025-12-23 15:45:45.996594
1201,327,1738,4,Packaging zabardast thi.,2026-02-02 15:45:45.996596
1202,911,511,4,Original product hai.,2025-08-28 15:45:45.996598
1203,528,2337,4,Bohat achi quality hai.,2025-07-20 15:45:45.996600
1204,48,2704,4,Price ke hisaab se acha hai.,2026-01-16 15:45:45.996602
1205,7,1523,5,Delivery time par mil gaya.,2026-02-06 15:45:45.996604
1206,864,1889,3,Original product hai.,2025-08-13 15:45:45.996606
1207,727,2220,5,Quality thori average thi.,2025-12-07 15:45:45.996608
1208,303,683,4,Price ke hisaab se acha hai.,2026-02-09 15:45:45.996610
1209,837,2035,3,Original product hai.,2025-10-28 15:45:45.996612
1210,211,1978,4,Packaging zabardast thi.,2025-09-13 15:45:45.996614
1211,639,2089,3,Original product hai.,2025-08-30 15:45:45.996616
1212,96,2615,5,Packaging zabardast thi.,2025-04-09 15:45:45.996618
1213,788,2710,3,Original product hai.,2025-10-07 15:45:45.996620
1214,910,1036,4,Packaging zabardast thi.,2025-08-29 15:45:45.996621
1215,249,833,5,Quality thori average thi.,2025-03-31 15:45:45.996624
1216,845,2857,4,Bohat achi quality hai.,2026-01-13 15:45:45.996626
1217,234,1121,5,Original product hai.,2025-12-22 15:45:45.996628
1218,803,1948,4,Price ke hisaab se acha hai.,2025-02-20 15:45:45.996630
1219,413,2679,4,Quality thori average thi.,2026-01-21 15:45:45.996632
1220,851,669,3,Delivery time par mil gaya.,2025-07-17 15:45:45.996634
1221,718,2889,5,Bohat achi quality hai.,2025-07-20 15:45:45.996636
1222,416,1283,3,Bohat achi quality hai.,2025-08-08 15:45:45.996638
1223,498,1309,3,Quality thori average thi.,2025-05-17 15:45:45.996640
1224,924,2423,5,Price ke hisaab se acha hai.,2025-04-22 15:45:45.996642
1225,378,2067,4,Delivery time par mil gaya.,2025-05-24 15:45:45.996644
1226,626,742,5,Delivery time par mil gaya.,2025-04-27 15:45:45.996646
1227,266,1960,3,Packaging zabardast thi.,2025-02-15 15:45:45.996648
1228,244,39,3,Price ke hisaab se acha hai.,2025-03-22 15:45:45.996650
1229,228,1662,3,Price ke hisaab se acha hai.,2025-11-22 15:45:45.996652
1230,460,2931,3,Bohat achi quality hai.,2025-10-10 15:45:45.996654
1231,351,2431,3,Price ke hisaab se acha hai.,2025-04-22 15:45:45.996658
1232,951,571,3,Delivery time par mil gaya.,2025-03-05 15:45:45.996660
1233,589,2920,4,Delivery time par mil gaya.,2025-07-28 15:45:45.996662
1234,210,2040,5,Original product hai.,2025-05-12 15:45:45.996664
1235,105,1695,5,Quality thori average thi.,2025-09-21 15:45:45.996666
1236,42,232,4,Price ke hisaab se acha hai.,2025-02-28 15:45:45.996668
1237,251,1536,5,Bohat achi quality hai.,2026-01-14 15:45:45.996670
1238,883,1927,5,Original product hai.,2025-04-18 15:45:45.996672
1239,578,1813,4,Quality thori average thi.,2026-01-30 15:45:45.996674
1240,829,251,4,Original product hai.,2026-02-05 15:45:45.996676
1241,992,215,5,Bohat achi quality hai.,2025-05-10 15:45:45.996678
1242,503,336,3,Quality thori average thi.,2025-03-25 15:45:45.996680
1243,507,1058,5,Price ke hisaab se acha hai.,2025-09-14 15:45:45.996682
1244,235,423,5,Packaging zabardast thi.,2025-05-19 15:45:45.996684
1245,680,2997,5,Quality thori average thi.,2025-08-07 15:45:45.996686
1246,682,2619,4,Packaging zabardast thi.,2025-06-14 15:45:45.996691
1247,670,2107,4,Price ke hisaab se acha hai.,2025-07-30 15:45:45.996693
1248,98,2941,3,Price ke hisaab se acha hai.,2025-07-08 15:45:45.996695
1249,667,2616,4,Quality thori average thi.,2025-07-25 15:45:45.996697
1250,501,146,3,Price ke hisaab se acha hai.,2025-11-27 15:45:45.996698
1251,959,795,3,Quality thori average thi.,2025-11-28 15:45:45.996701
1252,692,1133,3,Original product hai.,2025-10-13 15:45:45.996703
1253,186,420,3,Price ke hisaab se acha hai.,2025-10-11 15:45:45.996705
1254,553,777,5,Price ke hisaab se acha hai.,2025-03-15 15:45:45.996707
1255,282,647,5,Original product hai.,2025-05-03 15:45:45.996709
1256,357,1495,4,Delivery time par mil gaya.,2025-05-28 15:45:45.996711
1257,282,1707,3,Delivery time par mil gaya.,2026-01-14 15:45:45.996713
1258,990,2799,3,Price ke hisaab se acha hai.,2025-11-08 15:45:45.996715
1259,522,2011,5,Original product hai.,2025-05-25 15:45:45.996717
1260,124,2448,5,Bohat achi quality hai.,2025-06-26 15:45:45.996720
1261,367,259,5,Bohat achi quality hai.,2025-04-26 15:45:45.996721
1262,253,2796,3,Original product hai.,2025-12-17 15:45:45.996723
1263,202,258,4,Packaging zabardast thi.,2025-04-30 15:45:45.996726
1264,242,375,3,Packaging zabardast thi.,2025-06-23 15:45:45.996728
1265,59,683,5,Original product hai.,2025-07-01 15:45:45.996730
1266,567,2165,4,Price ke hisaab se acha hai.,2025-11-12 15:45:45.996732
1267,745,40,5,Price ke hisaab se acha hai.,2025-05-05 15:45:45.996734
1268,357,2260,5,Original product hai.,2025-07-31 15:45:45.996736
1269,987,1492,5,Price ke hisaab se acha hai.,2025-11-07 15:45:45.996738
1270,333,245,4,Original product hai.,2025-05-02 15:45:45.996740
1271,718,1685,4,Quality thori average thi.,2025-10-09 15:45:45.996742
1272,360,690,5,Original product hai.,2025-05-26 15:45:45.996745
1273,797,2883,4,Quality thori average thi.,2026-02-12 15:45:45.996747
1274,680,2054,4,Quality thori average thi.,2025-09-27 15:45:45.996749
1275,271,2251,3,Price ke hisaab se acha hai.,2025-02-17 15:45:45.996751
1276,769,2672,4,Delivery time par mil gaya.,2025-06-10 15:45:45.996753
1277,857,378,3,Bohat achi quality hai.,2025-04-10 15:45:45.996755
1278,53,2316,4,Delivery time par mil gaya.,2025-09-24 15:45:45.996757
1279,404,345,4,Original product hai.,2025-11-01 15:45:45.996759
1280,703,1582,4,Delivery time par mil gaya.,2025-07-18 15:45:45.996761
1281,641,721,4,Quality thori average thi.,2025-03-26 15:45:45.996763
1282,279,1661,4,Quality thori average thi.,2025-06-04 15:45:45.996765
1283,344,1273,3,Quality thori average thi.,2026-01-19 15:45:45.996767
1284,399,1908,4,Original product hai.,2025-11-15 15:45:45.996769
1285,798,1258,3,Original product hai.,2025-12-08 15:45:45.996771
1286,871,1415,5,Quality thori average thi.,2025-09-23 15:45:45.996773
1287,818,2807,3,Packaging zabardast thi.,2025-11-23 15:45:45.996775
1288,203,1443,5,Bohat achi quality hai.,2025-12-07 15:45:45.996777
1289,909,1306,4,Quality thori average thi.,2025-05-15 15:45:45.996779
1290,174,2917,4,Quality thori average thi.,2025-07-14 15:45:45.996781
1291,109,350,3,Delivery time par mil gaya.,2026-01-23 15:45:45.996783
1292,409,741,5,Delivery time par mil gaya.,2025-02-23 15:45:45.996785
1293,818,98,5,Quality thori average thi.,2025-05-23 15:45:45.996787
1294,599,1887,3,Bohat achi quality hai.,2025-12-27 15:45:45.996789
1295,459,2755,3,Packaging zabardast thi.,2025-09-08 15:45:45.996793
1296,385,589,5,Packaging zabardast thi.,2025-11-27 15:45:45.996795
1297,622,359,5,Packaging zabardast thi.,2025-09-05 15:45:45.996797
1298,392,2748,4,Bohat achi quality hai.,2025-05-17 15:45:45.996799
1299,848,1743,5,Bohat achi quality hai.,2026-01-01 15:45:45.996801
1300,734,1149,3,Price ke hisaab se acha hai.,2025-02-23 15:45:45.996804
1301,879,182,5,Original product hai.,2025-05-30 15:45:45.996805
1302,709,2028,5,Quality thori average thi.,2026-01-25 15:45:45.996808
1303,358,465,5,Quality thori average thi.,2025-07-08 15:45:45.996810
1304,616,2753,5,Bohat achi quality hai.,2026-02-03 15:45:45.996812
1305,147,838,5,Price ke hisaab se acha hai.,2025-11-07 15:45:45.996814
1306,244,2874,3,Packaging zabardast thi.,2025-09-01 15:45:45.996816
1307,197,165,3,Packaging zabardast thi.,2025-08-03 15:45:45.996817
1308,905,881,3,Packaging zabardast thi.,2025-07-25 15:45:45.996819
1309,949,800,4,Packaging zabardast thi.,2025-11-21 15:45:45.996821
1310,528,2111,4,Delivery time par mil gaya.,2025-02-14 15:45:45.996823
1311,507,1051,5,Delivery time par mil gaya.,2025-11-01 15:45:45.996825
1312,416,2579,4,Bohat achi quality hai.,2025-12-23 15:45:45.996828
1313,922,2760,3,Quality thori average thi.,2025-05-01 15:45:45.996830
1314,70,2557,3,Delivery time par mil gaya.,2025-04-06 15:45:45.996832
1315,684,17,5,Quality thori average thi.,2025-04-25 15:45:45.996834
1316,753,2666,3,Original product hai.,2025-07-22 15:45:45.996836
1317,479,1461,4,Price ke hisaab se acha hai.,2025-08-28 15:45:45.996838
1318,515,2787,5,Original product hai.,2025-03-30 15:45:45.996840
1319,209,657,4,Bohat achi quality hai.,2025-05-27 15:45:45.996842
1320,410,2447,5,Packaging zabardast thi.,2025-04-07 15:45:45.996844
1321,774,2395,4,Quality thori average thi.,2025-03-21 15:45:45.996846
1322,476,191,4,Delivery time par mil gaya.,2025-09-06 15:45:45.996848
1323,464,2111,3,Price ke hisaab se acha hai.,2025-12-15 15:45:45.996850
1324,859,292,3,Bohat achi quality hai.,2025-09-14 15:45:45.996852
1325,269,1809,3,Original product hai.,2025-09-25 15:45:45.996854
1326,881,31,3,Quality thori average thi.,2026-01-03 15:45:45.996856
1327,847,1588,4,Packaging zabardast thi.,2025-06-22 15:45:45.996857
1328,435,1907,5,Packaging zabardast thi.,2026-01-22 15:45:45.996860
1329,771,2886,4,Delivery time par mil gaya.,2025-08-10 15:45:45.996862
1330,319,1008,4,Quality thori average thi.,2025-03-17 15:45:45.996864
1331,411,2773,3,Delivery time par mil gaya.,2025-02-26 15:45:45.996866
1332,899,238,4,Quality thori average thi.,2025-05-13 15:45:45.996868
1333,602,2389,3,Delivery time par mil gaya.,2025-02-20 15:45:45.996870
1334,199,1347,3,Price ke hisaab se acha hai.,2025-02-28 15:45:45.996872
1335,972,2902,4,Packaging zabardast thi.,2025-05-15 15:45:45.996874
1336,30,470,5,Price ke hisaab se acha hai.,2025-09-13 15:45:45.996876
1337,283,753,5,Original product hai.,2025-10-26 15:45:45.996879
1338,840,2110,5,Quality thori average thi.,2025-06-19 15:45:45.996881
1339,87,886,4,Price ke hisaab se acha hai.,2025-11-30 15:45:45.996883
1340,245,556,3,Bohat achi quality hai.,2025-05-22 15:45:45.996884
1341,134,36,3,Bohat achi quality hai.,2025-05-29 15:45:45.996887
1342,667,1985,3,Packaging zabardast thi.,2026-01-12 15:45:45.996889
1343,507,354,4,Original product hai.,2025-06-28 15:45:45.996891
1344,958,910,4,Original product hai.,2026-01-22 15:45:45.996893
1345,43,985,3,Delivery time par mil gaya.,2025-06-03 15:45:45.996895
1346,849,2599,5,Original product hai.,2025-08-06 15:45:45.996897
1347,989,2003,5,Packaging zabardast thi.,2025-04-19 15:45:45.996899
1348,510,1299,4,Quality thori average thi.,2025-02-20 15:45:45.996901
1349,135,2457,4,Original product hai.,2025-04-26 15:45:45.996903
1350,877,364,3,Price ke hisaab se acha hai.,2025-10-17 15:45:45.996905
1351,919,182,5,Original product hai.,2025-07-19 15:45:45.996907
1352,318,2009,4,Original product hai.,2026-01-18 15:45:45.996909
1353,220,1726,4,Packaging zabardast thi.,2025-05-29 15:45:45.996911
1354,780,1240,4,Original product hai.,2025-03-25 15:45:45.996913
1355,329,1815,3,Price ke hisaab se acha hai.,2025-09-21 15:45:45.996916
1356,480,2441,4,Packaging zabardast thi.,2025-11-20 15:45:45.996918
1357,87,1750,5,Original product hai.,2025-05-14 15:45:45.996919
1358,341,2220,3,Original product hai.,2025-04-14 15:45:45.996921
1359,315,849,3,Original product hai.,2025-11-11 15:45:45.996926
1360,132,319,5,Bohat achi quality hai.,2025-08-03 15:45:45.996927
1361,147,1080,4,Packaging zabardast thi.,2025-08-24 15:45:45.996930
1362,555,1184,4,Delivery time par mil gaya.,2026-01-21 15:45:45.996932
1363,508,2237,4,Quality thori average thi.,2025-06-27 15:45:45.996934
1364,374,265,3,Price ke hisaab se acha hai.,2025-05-09 15:45:45.996935
1365,609,1695,5,Packaging zabardast thi.,2025-07-22 15:45:45.996938
1366,694,602,4,Quality thori average thi.,2025-06-12 15:45:45.996940
1367,905,1531,3,Packaging zabardast thi.,2025-12-28 15:45:45.996942
1368,302,2509,5,Original product hai.,2025-04-07 15:45:45.996944
1369,734,78,4,Packaging zabardast thi.,2025-06-11 15:45:45.996946
1370,139,688,5,Price ke hisaab se acha hai.,2025-09-24 15:45:45.996948
1371,36,2302,3,Bohat achi quality hai.,2026-01-28 15:45:45.996950
1372,925,5,5,Packaging zabardast thi.,2025-05-11 15:45:45.996952
1373,992,2809,4,Packaging zabardast thi.,2025-05-11 15:45:45.996954
1374,699,783,3,Quality thori average thi.,2025-04-08 15:45:45.996956
1375,787,216,4,Delivery time par mil gaya.,2025-08-21 15:45:45.996958
1376,403,155,3,Bohat achi quality hai.,2025-08-06 15:45:45.996960
1377,177,1436,4,Original product hai.,2026-02-12 15:45:45.996962
1378,21,126,3,Price ke hisaab se acha hai.,2025-08-06 15:45:45.996963
1379,987,392,4,Bohat achi quality hai.,2025-12-24 15:45:45.996965
1380,52,1522,4,Price ke hisaab se acha hai.,2025-11-09 15:45:45.996967
1381,274,1697,3,Packaging zabardast thi.,2025-08-28 15:45:45.996969
1382,412,55,3,Original product hai.,2025-09-03 15:45:45.996972
1383,198,1029,3,Quality thori average thi.,2025-03-25 15:45:45.996974
1384,51,1820,4,Original product hai.,2025-06-03 15:45:45.996976
1385,68,2779,4,Bohat achi quality hai.,2025-06-04 15:45:45.996977
1386,789,159,5,Delivery time par mil gaya.,2025-07-02 15:45:45.996979
1387,323,2873,3,Packaging zabardast thi.,2025-05-12 15:45:45.996981
1388,35,2536,4,Bohat achi quality hai.,2025-07-21 15:45:45.996983
1389,261,1117,5,Quality thori average thi.,2025-11-19 15:45:45.996985
1390,28,2381,5,Packaging zabardast thi.,2025-05-27 15:45:45.996987
1391,288,1243,3,Bohat achi quality hai.,2025-02-21 15:45:45.996990
1392,519,2140,4,Delivery time par mil gaya.,2025-08-16 15:45:45.996992
1393,137,460,5,Price ke hisaab se acha hai.,2025-04-28 15:45:45.996994
1394,20,1239,3,Price ke hisaab se acha hai.,2025-11-05 15:45:45.996996
1395,186,2771,3,Bohat achi quality hai.,2026-01-13 15:45:45.996998
1396,502,1012,4,Original product hai.,2025-06-15 15:45:45.997000
1397,58,492,3,Bohat achi quality hai.,2025-10-14 15:45:45.997002
1398,662,1878,5,Quality thori average thi.,2025-09-28 15:45:45.997004
1399,448,806,4,Bohat achi quality hai.,2025-09-29 15:45:45.997006
1400,443,1597,4,Bohat achi quality hai.,2026-01-08 15:45:45.997008
1401,317,2367,4,Quality thori average thi.,2025-06-23 15:45:45.997010
1402,647,2144,3,Delivery time par mil gaya.,2025-11-04 15:45:45.997012
1403,241,1447,3,Quality thori average thi.,2025-02-22 15:45:45.997014
1404,487,78,3,Original product hai.,2025-09-29 15:45:45.997016
1405,729,1201,5,Bohat achi quality hai.,2026-02-05 15:45:45.997018
1406,830,2271,3,Original product hai.,2025-11-07 15:45:45.997022
1407,303,1636,5,Original product hai.,2025-10-30 15:45:45.997024
1408,649,1750,3,Quality thori average thi.,2025-02-16 15:45:45.997027
1409,583,2796,5,Original product hai.,2025-06-27 15:45:45.997029
1410,939,2509,5,Price ke hisaab se acha hai.,2025-12-29 15:45:45.997031
1411,230,2989,3,Delivery time par mil gaya.,2025-10-13 15:45:45.997033
1412,303,2640,5,Quality thori average thi.,2025-05-11 15:45:45.997035
1413,225,1060,3,Original product hai.,2025-05-03 15:45:45.997037
1414,689,1527,3,Quality thori average thi.,2025-07-10 15:45:45.997040
1415,408,1341,3,Price ke hisaab se acha hai.,2025-06-04 15:45:45.997042
1416,64,2961,3,Delivery time par mil gaya.,2025-10-06 15:45:45.997044
1417,776,2476,3,Original product hai.,2025-11-13 15:45:45.997046
1418,450,2265,5,Delivery time par mil gaya.,2025-08-18 15:45:45.997048
1419,871,1278,5,Bohat achi quality hai.,2025-11-25 15:45:45.997050
1420,809,2610,4,Bohat achi quality hai.,2025-08-04 15:45:45.997052
1421,1000,2682,5,Price ke hisaab se acha hai.,2026-02-01 15:45:45.997054
1422,287,159,3,Price ke hisaab se acha hai.,2025-03-26 15:45:45.997056
1423,482,2141,4,Original product hai.,2025-02-17 15:45:45.997058
1424,349,556,5,Quality thori average thi.,2025-06-12 15:45:45.997060
1425,874,444,5,Delivery time par mil gaya.,2026-01-24 15:45:45.997063
1426,895,1383,4,Bohat achi quality hai.,2025-08-29 15:45:45.997065
1427,210,208,4,Delivery time par mil gaya.,2025-06-28 15:45:45.997067
1428,742,68,5,Original product hai.,2025-06-30 15:45:45.997069
1429,154,782,5,Bohat achi quality hai.,2025-06-11 15:45:45.997071
1430,162,1855,4,Price ke hisaab se acha hai.,2025-09-16 15:45:45.997073
1431,683,2272,3,Original product hai.,2025-05-01 15:45:45.997075
1432,271,2866,5,Price ke hisaab se acha hai.,2025-11-14 15:45:45.997077
1433,794,2670,3,Original product hai.,2025-05-01 15:45:45.997079
1434,153,757,5,Bohat achi quality hai.,2025-06-17 15:45:45.997081
1435,187,2844,5,Quality thori average thi.,2025-11-08 15:45:45.997083
1436,387,356,5,Price ke hisaab se acha hai.,2025-07-08 15:45:45.997085
1437,49,126,4,Packaging zabardast thi.,2025-12-02 15:45:45.997087
1438,946,156,3,Original product hai.,2025-05-06 15:45:45.997089
1439,870,2844,3,Delivery time par mil gaya.,2026-01-26 15:45:45.997091
1440,788,748,5,Bohat achi quality hai.,2025-08-04 15:45:45.997093
1441,102,223,4,Delivery time par mil gaya.,2025-07-07 15:45:45.997095
1442,169,2171,4,Quality thori average thi.,2025-03-11 15:45:45.997097
1443,98,1841,5,Price ke hisaab se acha hai.,2026-02-02 15:45:45.997099
1444,129,609,4,Price ke hisaab se acha hai.,2026-02-05 15:45:45.997101
1445,706,764,5,Bohat achi quality hai.,2025-08-26 15:45:45.997103
1446,927,2461,4,Bohat achi quality hai.,2025-07-06 15:45:45.997105
1447,622,754,3,Original product hai.,2025-07-20 15:45:45.997107
1448,485,720,5,Delivery time par mil gaya.,2025-09-06 15:45:45.997108
1449,488,1618,3,Packaging zabardast thi.,2025-02-22 15:45:45.997110
1450,934,976,5,Price ke hisaab se acha hai.,2026-01-23 15:45:45.997113
1451,579,512,3,Quality thori average thi.,2025-12-04 15:45:45.997114
1452,405,824,4,Delivery time par mil gaya.,2025-05-17 15:45:45.997116
1453,540,935,3,Original product hai.,2025-11-14 15:45:45.997118
1454,910,83,3,Price ke hisaab se acha hai.,2025-05-25 15:45:45.997120
1455,881,2330,3,Delivery time par mil gaya.,2025-03-13 15:45:45.997122
1456,360,708,5,Quality thori average thi.,2025-04-23 15:45:45.997125
1457,109,1971,4,Original product hai.,2025-11-29 15:45:45.997127
1458,481,2341,4,Price ke hisaab se acha hai.,2025-10-07 15:45:45.997129
1459,109,1563,5,Delivery time par mil gaya.,2025-04-06 15:45:45.997131
1460,555,1427,4,Quality thori average thi.,2026-01-18 15:45:45.997133
1461,136,1313,4,Original product hai.,2025-08-07 15:45:45.997135
1462,641,2486,5,Bohat achi quality hai.,2025-06-25 15:45:45.997137
1463,232,1807,3,Original product hai.,2025-09-05 15:45:45.997139
1464,899,1642,5,Delivery time par mil gaya.,2025-10-17 15:45:45.997141
1465,138,106,5,Delivery time par mil gaya.,2025-10-20 15:45:45.997143
1466,943,1547,5,Delivery time par mil gaya.,2025-09-15 15:45:45.997145
1467,791,1473,4,Price ke hisaab se acha hai.,2025-06-01 15:45:45.997147
1468,965,322,5,Packaging zabardast thi.,2025-07-14 15:45:45.997149
1469,155,220,4,Price ke hisaab se acha hai.,2025-10-15 15:45:45.997151
1470,167,594,4,Price ke hisaab se acha hai.,2025-12-04 15:45:45.997153
1471,454,330,4,Price ke hisaab se acha hai.,2025-03-24 15:45:45.997155
1472,914,2622,3,Bohat achi quality hai.,2025-02-26 15:45:45.997158
1473,265,1837,5,Bohat achi quality hai.,2025-04-13 15:45:45.997160
1474,951,1929,5,Bohat achi quality hai.,2025-10-04 15:45:45.997162
1475,481,1604,3,Delivery time par mil gaya.,2025-05-25 15:45:45.997164
1476,800,1404,4,Original product hai.,2025-08-16 15:45:45.997166
1477,477,2245,4,Price ke hisaab se acha hai.,2025-07-01 15:45:45.997167
1478,89,2833,4,Bohat achi quality hai.,2025-11-16 15:45:45.997169
1479,887,1582,5,Packaging zabardast thi.,2025-04-11 15:45:45.997171
1480,583,677,3,Quality thori average thi.,2025-07-06 15:45:45.997173
1481,477,1801,4,Quality thori average thi.,2025-04-09 15:45:45.997175
1482,700,783,4,Original product hai.,2025-04-21 15:45:45.997178
1483,442,948,4,Price ke hisaab se acha hai.,2026-01-24 15:45:45.997180
1484,155,2097,4,Original product hai.,2026-01-30 15:45:45.997182
1485,952,1852,4,Packaging zabardast thi.,2025-07-10 15:45:45.997184
1486,534,531,5,Quality thori average thi.,2025-09-27 15:45:45.997186
1487,253,2666,5,Bohat achi quality hai.,2025-03-13 15:45:45.997188
1488,377,1597,5,Bohat achi quality hai.,2025-07-06 15:45:45.997190
1489,195,161,3,Quality thori average thi.,2025-08-08 15:45:45.997192
1490,17,338,4,Original product hai.,2025-10-28 15:45:45.997194
1491,304,1960,5,Price ke hisaab se acha hai.,2025-09-18 15:45:45.997196
1492,452,224,4,Price ke hisaab se acha hai.,2025-09-25 15:45:45.997198
1493,118,2298,3,Quality thori average thi.,2025-06-10 15:45:45.997200
1494,300,2032,4,Quality thori average thi.,2025-06-10 15:45:45.997201
1495,186,1282,4,Delivery time par mil gaya.,2025-08-11 15:45:45.997203
1496,295,1275,4,Price ke hisaab se acha hai.,2025-09-14 15:45:45.997205
1497,588,2996,4,Delivery time par mil gaya.,2025-02-20 15:45:45.997207
1498,1,2176,3,Packaging zabardast thi.,2025-12-21 15:45:45.997209
1499,627,66,4,Delivery time par mil gaya.,2025-12-02 15:45:45.997211
1500,982,98,5,Packaging zabardast thi.,2025-05-01 15:45:45.997213
1501,985,857,5,Bohat achi quality hai.,2025-05-11 15:45:45.997215
1502,554,454,5,Quality thori average thi.,2026-01-05 15:45:45.997217
1503,473,2767,5,Bohat achi quality hai.,2025-05-15 15:45:45.997219
1504,302,2533,4,Quality thori average thi.,2025-02-21 15:45:45.997222
1505,654,611,5,Price ke hisaab se acha hai.,2025-03-28 15:45:45.997224
1506,910,1145,4,Bohat achi quality hai.,2025-03-13 15:45:45.997226
1507,93,2178,5,Delivery time par mil gaya.,2025-09-26 15:45:45.997228
1508,316,2306,3,Delivery time par mil gaya.,2025-06-13 15:45:45.997230
1509,932,948,3,Price ke hisaab se acha hai.,2025-11-01 15:45:45.997232
1510,869,909,5,Price ke hisaab se acha hai.,2025-10-16 15:45:45.997237
1511,838,2627,3,Packaging zabardast thi.,2025-07-02 15:45:45.997239
1512,160,2085,5,Quality thori average thi.,2025-05-20 15:45:45.997242
1513,771,381,5,Bohat achi quality hai.,2025-12-24 15:45:45.997244
1514,535,631,3,Packaging zabardast thi.,2025-03-18 15:45:45.997246
1515,166,869,4,Bohat achi quality hai.,2026-01-22 15:45:45.997249
1516,106,2780,3,Original product hai.,2025-06-08 15:45:45.997250
1517,690,1906,3,Quality thori average thi.,2026-01-25 15:45:45.997253
1518,176,2671,3,Original product hai.,2025-05-12 15:45:45.997254
1519,159,620,3,Price ke hisaab se acha hai.,2025-11-23 15:45:45.997256
1520,717,326,4,Price ke hisaab se acha hai.,2025-11-08 15:45:45.997258
1521,314,648,5,Quality thori average thi.,2025-07-24 15:45:45.997260
1522,998,1310,4,Price ke hisaab se acha hai.,2025-11-10 15:45:45.997262
1523,889,689,3,Bohat achi quality hai.,2025-06-09 15:45:45.997264
1524,898,1345,5,Bohat achi quality hai.,2025-05-14 15:45:45.997266
1525,427,2904,4,Delivery time par mil gaya.,2025-04-26 15:45:45.997268
1526,906,2056,4,Packaging zabardast thi.,2025-11-18 15:45:45.997270
1527,152,2141,3,Bohat achi quality hai.,2025-10-11 15:45:45.997272
1528,164,451,4,Delivery time par mil gaya.,2025-04-17 15:45:45.997274
1529,578,114,5,Original product hai.,2025-12-22 15:45:45.997276
1530,317,2849,3,Delivery time par mil gaya.,2025-10-07 15:45:45.997278
1531,123,989,4,Quality thori average thi.,2025-05-30 15:45:45.997280
1532,21,559,4,Delivery time par mil gaya.,2025-07-02 15:45:45.997282
